symbol_id,time_exchange,time_coinapi,uuid,price,size,taker_side
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.6730000Z,2018-04-01T00:00:44.6798386Z,45fc203a-6551-49be-b98f-cc2649287b57,6936.87,0.00108093,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.6730000Z,2018-04-01T00:00:44.6954666Z,fc7cade4-3f58-45be-9b5e-a04b4da235a6,6936.89,0.00194607,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.6730000Z,2018-04-01T00:00:44.6954666Z,51026134-93ef-4dfe-81ba-9bd2b908982c,6936.9,0.00295512,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.6730000Z,2018-04-01T00:00:44.6954666Z,b74b831c-4735-4776-8d0d-256ea5ce3add,6936.91,0.00180158,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.6730000Z,2018-04-01T00:00:44.6954666Z,c27f56b0-ff0d-4a7e-bbaf-bf12d97467c0,6936.92,0.00108109,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.6730000Z,2018-04-01T00:00:44.6954666Z,a854f960-25cf-47e4-bc5a-6c53a98b8ebc,6936.93,0.00122519,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.6730000Z,2018-04-01T00:00:44.6954666Z,7139e406-605b-4f8f-baac-2ed227e76699,6936.95,0.00237844,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.6730000Z,2018-04-01T00:00:44.7110928Z,6cb4aea4-a2ff-48b8-a7cd-06c1b2f20459,6936.96,0.00108081,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.6730000Z,2018-04-01T00:00:44.7110928Z,c51be447-471b-429d-96bb-a8d7e06733ff,6936.97,0.0019458,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.6730000Z,2018-04-01T00:00:44.7110928Z,aef9e387-4daf-4789-9ae8-0dab15d85edb,6936.98,0.00136919,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.6730000Z,2018-04-01T00:00:44.6688176Z,b81408a1-9c77-4ce2-99c1-d9e6bc14290b,6936.77,0.0025226,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.6730000Z,2018-04-01T00:00:44.6688176Z,f6fa7a2e-1438-4f14-812b-03533620e781,6936.77,0.00196,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.6730000Z,2018-04-01T00:00:44.6844438Z,c45b6b9f-d561-4257-b89a-f9ad536b27b1,6936.78,0.00324323,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.6730000Z,2018-04-01T00:00:44.6844438Z,f770911c-7141-44b3-a909-106720569aad,6936.8,0.00194597,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.6730000Z,2018-04-01T00:00:44.6844438Z,4c8b95eb-4221-4fb9-9f7e-c00e4db1edd4,6936.81,0.00122508,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.6730000Z,2018-04-01T00:00:44.7000704Z,7420f539-b72f-459d-9d22-37aa1e4d7bc9,6936.82,0.00223444,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.6730000Z,2018-04-01T00:00:44.7156983Z,5e43f659-91db-481b-9f78-e4cedbc3491b,6936.88,0.00180182,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.6730000Z,2018-04-01T00:00:44.7313364Z,d93c7072-4fc2-4c0e-9187-9f437df5a127,6936.94,0.0028108,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.6730000Z,2018-04-01T00:00:44.7469517Z,467b1df4-1a05-45d1-a5d1-f4f1618d6e8c,6936.99,0.00114419,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.8090000Z,2018-04-01T00:00:44.8048758Z,95a9f4cf-5c2c-415f-94c1-fcb4ecbbdc03,6937.0,0.001,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.8090000Z,2018-04-01T00:00:44.8204790Z,93a47345-657e-419f-b8d3-958d447b2ab9,6938.0,0.1,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.8090000Z,2018-04-01T00:00:44.8204790Z,f7201690-5b7a-4c7e-9c9f-8bac5f808d6c,6938.99,0.00266599,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.8090000Z,2018-04-01T00:00:44.8204790Z,3e781ff1-d514-4e6e-b2fc-2cea639a1a21,6939.0,0.001,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.8090000Z,2018-04-01T00:00:44.8407122Z,42cdab01-fdd5-4099-8b68-22050a699c9a,6936.99,8.088e-05,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.8090000Z,2018-04-01T00:00:44.8563437Z,667a4b65-4968-4727-9798-bafe665692b8,6938.0,0.001,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.8090000Z,2018-04-01T00:00:44.8563437Z,989a719d-10a6-4600-871d-755c9f2113a7,6938.0,0.00223367,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.8090000Z,2018-04-01T00:00:44.8563437Z,60d0a78a-0f1b-46cf-9a8e-caa12f3642d1,6940.0,0.02,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.8090000Z,2018-04-01T00:00:44.8563437Z,4be73d52-2638-4c83-9129-efa24250a6bb,6940.0,0.37201946,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.8180000Z,2018-04-01T00:00:44.8719655Z,1667f63b-ed72-454d-8c42-67aa2f51783b,6940.0,0.43735681,BUY
COINBASE_SPOT_BTC_USD,2018-04-01T00:00:44.8730000Z,2018-04-01T00:00:44.8673886Z,60af033d-0bb2-495e-869f-3263960e4ddd,6937.99,0.0015,BUY
